target,model,pearson,spearman,r2,adj_r2,mse,mae
Liking_M,RF,0.7098105124717029,0.7104041820915002,0.4334587040411087,0.28033943486303,0.6209246156372102,0.6494626493055534
Liking_M,RIDGE,0.6130013392819917,0.6309817979863599,0.3429172805055166,0.1653273563178184,0.720157273537161,0.6730758059485561
Liking_M,LASSO,0.5907209149803277,0.5926549332028814,0.3102602010079255,0.1238440391181756,0.7559491649306297,0.692591808533333
Liking_M,GRBT,0.5804365031796357,0.5537309076366576,0.3336115218086815,0.1535065277029197,0.7303563087765345,0.6996250044808022
Liking_M,SVR,0.3040714891262839,0.2667137205116567,0.0618294830557982,-0.1917301161183102,1.028227195071073,0.8417303519424237
