Painting,HueSD,SaturationSD,Brightness,BrightnessSD,ColourComponent,Entropy,StraightEdgeDensity,NonStraightEdgeDensity,Horizontal_Symmetry,Vertical_Symmetry
24.jpg,1.038741399460256,-0.2337004992973351,-1.915164622794065,-0.9842275332342366,-2.5819488311324696,-3.1575076906859096,-0.013160547984045966,-0.6801138144745841,-1.2402532515497193,-2.0993521884312525
27.jpg,0.6341756022310886,-0.25957310381353293,-2.093771665578405,-1.0215095993702716,0.7906483357391342,-2.280678159621706,-0.16819768462572598,-0.43649770920107417,-2.142409860632916,-2.896800561003877
28.jpg,-1.0018582884186449,-0.9503435024008722,-1.1864026640956091,-1.9290641831872108,-0.42598678876186685,-2.826640092900566,-1.5771950163933872,0.6737740797925615,1.22203285350802,0.7399145446844605
29.jpg,-0.7682833750143998,-0.638110308132113,1.6497462073372806,-1.2396800172246016,-0.6164979258097113,-0.22778150497354305,-0.5792736690003315,0.3571533685142371,1.2063954722839116,0.7874860331581809
30.jpg,-1.2243913612925656,-0.47006751643958355,-1.308924702355914,-1.2767110165721787,-0.1977699025491698,-0.5758418595199795,-0.9874992945353167,0.9029872307030342,-0.2394608532067587,-0.35047404638422813
32.jpg,0.7798018250662789,0.0030201376911129095,-0.7463533174566991,-0.49802707292284154,0.17095244161116965,0.3775662388610603,-0.8560500453645112,2.331969983142588,0.36077401070326115,0.6472753302882692
33.jpg,-0.8756891700055014,-0.5808063453153274,-1.5850329478611545,-0.594975093374337,-0.61603168656463,-0.898325916875287,-0.02400642285415114,-0.6081749871082873,-0.6869305313120246,-1.562295121188466
34.jpg,1.0117471086174228,-1.5418608306969313,-2.4005885831312064,-2.6887074612613793,0.08425022225680794,-3.8876652119511492,-1.1483305612745078,-0.28417684790822756,1.1233970642482574,1.1017082333398585
35.jpg,0.8500477805586476,-0.3539625717941809,0.273072137149843,1.5984728258431515,0.9014068746166558,-0.39569852786739235,-1.2263954788836928,1.3375735343511796,-0.5269480926346045,1.0290991193536538
36.jpg,-0.7124461883662443,-0.050188017230145786,-1.1388671091887899,1.1474578244263074,-0.4714093252478522,-0.7207075982433657,-0.24707813812376356,-0.492626882316247,-2.728210218797605,-0.9325988395494869
37.jpg,-0.38990765023623014,0.3650142970486343,-0.6062870352299099,0.6772233762046667,-0.5435380915044442,0.561891149762912,-0.34266966035416113,0.19950410088303136,-0.8613474757347755,-0.7147714975908742
38.jpg,-0.9592119403871716,1.1121693973663351,1.6771397323967945,-0.612542465690387,-0.97919766766474,0.3258069534962725,-0.021777827308787443,1.2519363679189794,1.0752820450971534,1.0303510006292793
40.jpg,-1.4456572274747652,-0.2689520514780965,1.1766761981017486,-1.5827455199443392,-2.830796917024454,-0.05184143016936246,-0.2569919903396703,1.004545683762649,1.0031095163704975,0.6247414673270332
41.jpg,0.11346692474644818,-0.8602594555604031,-0.03557330875068659,-0.4155105492791953,1.3647683758680027,0.4400715104784714,0.008862511304433413,0.09508369562203657,-0.1877372076193224,-0.4305944480241773
42.jpg,0.3407886849800144,1.40970043314304,-1.450138041828807,-0.13117088521291917,-2.2229264334390693,-1.3193377625249088,-0.9486414315772469,0.15833852628112768,-1.31483153123393,-0.9638958714400929
43.jpg,-1.368444691682512,-0.5929156345076392,0.9124394266711741,-0.07425398436192807,-1.0673526827841768,-1.4618615441187854,-0.22813646111788874,-0.5699281239443363,0.7336654091243163,1.3821296390796818
44.jpg,0.7756528220879432,-0.4226156022021862,-1.0870054523623385,-0.36581622729333496,-0.6733905181436384,-0.9795386581605958,0.20184290754055764,-0.9323250639722501,-0.7350455504631285,-0.8912867574538882
45.jpg,0.899389761390671,-1.6638615290906702,1.4027638533991593,-0.6442315771723527,1.1503736847034418,-0.041505671961225,-1.704933200643792,2.3378362896652285,1.219627102550465,1.3470769633622048
47.jpg,-0.2539633662468906,-1.1029374443504323,-1.051201220990622,0.7330936188659534,0.018293622993243896,-0.5553988038111021,-0.9508286745275104,0.6256006745557453,-2.2073651364869056,0.10896638176985733
48.jpg,0.5216119539655759,0.20603151974056438,-0.994216546772909,0.20001939665165006,-2.578264058901238,-1.586096743318714,-0.48534530437721474,-1.2189292499824473,-1.3737724296940326,-0.9150725016907484
49.jpg,0.06061105759828836,-1.0350508299517764,-0.6387658711636987,-0.10034727334664452,1.530762490025289,0.5978241323624633,-0.5932526017148533,0.7687036119711901,-0.3116333819334145,-0.31792513321799803
50.jpg,0.45154229893590836,-1.357267493717257,1.136451943388847,0.0357207497972252,0.92685680466629,0.29895306089092827,0.3359723109722694,-1.3722415448427294,0.9321398631226192,0.44572244491277097
51.jpg,-0.09680724722340539,-0.9951756373740828,0.7271874988237854,-0.8192922017693941,-0.08907650245976839,0.25874119093551806,-1.4058866084178754,2.2032175670726337,0.9682261274859472,0.6297489924295309
52.jpg,-1.5038033073321906,0.5468452706944086,1.3016553279972862,0.5523740967456214,-0.210209950676922,0.7734329493148329,-1.3658142119440508,2.221968101560892,0.6458554991735521,0.9840313934311828
53.jpg,-0.9517580050536083,-0.7429410227410108,1.0699829323263148,0.2601997412560433,1.7853149033889397,1.1382762662502672,-1.098599900177163,2.040328684853598,0.878010466577628,0.3105192671453556
54.jpg,-0.11037474784498286,-0.03410519662065143,-0.629087728645066,-0.3799787109745224,1.6052314624440773,0.1033406064196097,-0.2316513502810045,1.082975937017922,-0.4692100696532796,-1.2130202452893102
55.jpg,0.889363194906675,-1.2745286579521176,2.226765029378085,-1.1126634676578984,0.6725983582420206,-1.121321951624456,0.19996020103745027,-1.1271041010475962,1.4890712097966463,1.2819791370297446
57.jpg,1.2421491957754998,-0.6718439774790186,-0.3334043795667542,1.8031688178107823,0.3470487001857512,-0.39399588218746856,-0.7811914307534319,-0.36833160652188435,-0.20698321527976316,-0.8036550681601933
58.jpg,2.3333260973741567,-1.568718949001191,1.0625632861598384,-0.3598891096910564,0.23394639167132528,0.429700702569429,0.3517637741291823,-0.822419604315142,1.3218715182465615,0.45949313894463717
59.jpg,0.27467175833257446,-1.3573704056461957,0.3916491465506529,-0.28893685087225474,0.33905561471108625,0.5952240489150323,-1.382389376686729,1.4331342126546471,1.143845947387477,1.1455240779867066
60.jpg,-0.9810085345304047,0.4567557879055818,0.8711251802376744,0.3393066490990062,0.4329923833235021,0.6372171769871968,-0.09057892265822708,0.5692316646193977,0.6879561409307674,0.8826290101056217
62.jpg,1.6195633145356925,0.2528366255961205,0.9713595969672125,-0.36855127951785394,0.5659811555467524,0.7141568662508603,-0.37053637998359634,-0.277363706575217,0.8671845872686295,0.5208353214502238
63.jpg,-0.6515111491386947,0.984474191557959,0.5359203653710436,0.8326211246195124,-1.9331114536022114,0.46516854129189217,-0.1051221809053534,-0.809989912660075,0.1310247942567402,0.061394893296138314
64.jpg,0.3940189780736509,-0.15932524251127553,-0.3128917000588997,-0.6019898961273172,-0.37306542205815385,0.33278482671316223,-1.1383275076569992,1.711378346628529,0.07569252223297154,-0.446868904607293
65.jpg,0.7335169321842597,1.4665332142630347,2.526310235917003,-1.9871897645081549,-0.628770388061232,-0.4509992770348981,-0.652852717451925,0.8271218220158834,1.1498603247813641,1.3333062693303386
66.jpg,-1.3115241160298305,-2.0128021967142686,-0.019371402955972446,-1.4527251261140968,-0.8491364385018153,-1.1803488105908868,0.4905509840282822,-1.4572303177482482,1.5107229684146435,1.2168813106972858
67.jpg,-1.4052648040329654,-0.8084358218098009,0.10290462405454598,-0.29909983087067016,-1.15902160875474,0.4108392891934554,4.367052702971238,-1.4244179270316817,0.0660695184027505,0.2516808471910185
68.jpg,-1.518501519031067,-2.023892722803625,0.06843209070203456,-2.2028678186279875,-0.5168813677335724,-1.6547395169883317,0.1284546147929997,-1.62083311759587,1.710400297891725,1.3420694382597071
70.jpg,2.221116917529239,-1.7997830100314585,-0.5061386893180652,0.6229261929039197,0.7470432081724256,0.10987520015947103,0.7360674210184265,-0.4605957568819598,0.35596250878815133,0.6009557230901729
71.jpg,-1.0648603315520633,-1.1663872882122328,0.6774637554559385,-1.338220980349737,0.023880303202133062,-0.2866817246220662,-0.44735035875412354,0.028032973682854376,1.3663779109613317,0.965253174296819
72.jpg,-1.057803804141464,0.2701626625206248,1.49536145975221,-0.5794308690992491,-0.2273065463680054,0.5104827450133792,-1.4067989039970141,2.151521312322342,0.9922836370614991,1.081678132929872
73.jpg,1.175196215771202,0.03687766204246531,-1.501102419616014,-0.3255649100745799,0.03158574920615992,-0.08668375460409561,1.3061186965443314,-0.48052314090348536,-1.7839529679571917,-2.688988269250257
75.jpg,-0.15738914452652916,1.9298557362145972,2.182394707403058,-0.16913937193383088,-0.7398442997101543,0.7801768872757068,-0.5336751189951281,1.4969127581208381,0.8238810700326368,0.5521323533408299
77.jpg,-0.8277873946734295,0.39313957112912984,0.7841281661049379,1.2037567320571663,-0.890091976665294,0.9567178930227354,1.6826379047484816,-1.242627756678465,-0.5786717382220409,-0.5370043564522361
78.jpg,-0.37266104796140775,0.38106356377793127,0.09974530865932726,-0.3647524007925688,-0.2650615122468235,0.6284828650677543,0.486494457223229,0.1954795964605076,0.10937303563874454,-0.15643244866247571
79.jpg,0.678649464205863,1.3280831951258831,1.82056196869321,-0.7265531669034306,-0.21676066124889595,1.016110308699453,1.2751873572635264,-1.9390458511431168,0.512336321029239,0.7486777136138304
80.jpg,1.5080452378047218,-1.8267379503482126,1.5453589586215457,-1.8714618212149865,0.6723229226860562,-1.6787245962263404,-0.07414240118754396,-2.510623685440837,1.710400297891725,1.3470769633622048
81.jpg,1.2530548187914723,-0.5908574278933868,-0.9700305202680355,0.9766320963697218,1.374433502847758,-0.5400099587485757,-0.7961810749902078,-0.48986720267069683,-1.6227676538009943,-0.955132702510723
82.jpg,-0.19507997123512097,-0.00842367144730307,-1.82993723519407,-0.879184683019173,-0.19382117546222297,-1.0846708099133475,0.7322221316304086,-0.09336988384045894,-1.5770583856074454,-2.045521293579412
84.jpg,-0.33672038510740343,1.2984898710079973,-0.8721852508170701,1.4699615022008472,2.1071635326686584,-0.308897327041401,-0.8808072741595164,-0.3161806757136033,-0.6532500179062516,0.7949973208119268
85.jpg,0.5221654056238993,-0.1556590442636288,-0.15205932532072136,0.9050284370294972,0.19115193750653126,1.2737111836750734,-0.38950007734606584,0.600992517959265,-0.743465678814572,0.07391370605238046
86.jpg,2.175428499199692,0.7648259850444404,-0.20904712490947477,1.0628347613459896,0.6108972801987985,0.8684068374151055,-0.5990912326725424,-0.504636960697937,-1.2402532515497193,0.1102182630454828
88.jpg,0.7515881814783252,0.14734457476801813,-1.493186984983129,0.9964500381043997,0.7228926814234427,-0.4541349007105406,0.1253301933981693,-0.529956717261301,-3.7241911152254557,-1.7350547372246077
89.jpg,0.14069997673123197,-1.2851506704311095,0.28779555645893456,0.2258252477546869,1.2609913072228236,0.911994853961748,1.088244839924793,-1.0365782673478057,0.44738104517524924,0.18032361448043793
90.jpg,-0.2794789508464165,0.4726671765656729,0.20285566312203657,1.2880916668965985,0.1197294453623913,1.0787153792509003,-0.3815306540673673,-0.49504217874955175,-0.0361748972933446,0.965253174296819
91.jpg,-0.19102083052732222,-1.033928701074316,-0.6167258221600149,-1.5890846111354735,-0.15421694504114788,-0.7918201622384187,-0.04510443227614608,-1.2723287636978557,1.2364673592533522,0.44572244491277097
92.jpg,0.25641440351365136,-0.35144361082667247,0.10061473040609509,-0.7793826124240573,1.7296073583759841,0.10175485496727987,-1.2395713236151487,1.9498468810081486,0.6867532654519899,0.719884444274474
93.jpg,-0.06119118961269439,0.4129292089913074,0.30044942797472823,-0.6280772424513126,-0.3534873119960099,0.16082951870968754,0.02267044629102644,0.16525535120830254,0.35115100687304146,0.5959481979876766
95.jpg,-1.0362068924147105,-0.6665497830152232,-1.1144152838700323,-0.5535861500821422,-0.7516274732154289,-0.15000694870968084,-0.5420163190411271,0.928840386363027,0.5520312118288992,-0.3517259276598522
96.jpg,0.9614564911949108,0.3037731598677244,0.7520215177542279,0.6528229242999098,0.22111390504313658,0.7914787400295852,-0.06442782855423763,0.5959901186107955,0.945371493389174,-0.3942898910310749
97.jpg,0.6887699630729305,-1.0340882794151824,-0.3500233017255257,0.10690711825589852,0.7832066289414307,0.5515550048987738,-0.3848735666954413,0.1884830073605903,0.8527500815232986,-0.8274408123970535
98.jpg,-0.11726691476636317,0.31091840922866415,-1.379986346960673,-1.181883998800892,-1.0981130645807398,-1.2602041598723435,-0.6967090907480802,0.7107049058402568,0.10576440920241081,-0.04501501513192055
99.jpg,1.709679370258603,-0.2606025019304297,0.014148876544704913,1.2440463016109065,0.44304996852772344,0.6351777289575816,-0.002273379708323546,-0.5716657383896442,0.3198762444248234,0.7298994944794679
100.jpg,1.0201213049615474,-0.655524953697434,1.1630179454462968,0.9285602000211574,1.1210463864766225,0.9446135199156108,-0.042705564335026994,-0.41447860435403944,0.653072752046217,0.2867335229084968
101.jpg,-0.16603477326173863,-0.7396312046889941,-2.024017285647173,-0.5940733733627165,1.1541370598230944,-3.0981795060487087,-1.332414889878199,-1.1249529771702251,-0.6219752554580349,-0.9576364650619711
102.jpg,-0.3679181928113446,1.2786706805601584,-1.5244770683622757,-0.07544452821417202,-0.7977398852555327,-0.7407101169379443,0.11554240435057998,0.40661276154150816,-1.4940599775717922,-1.6148741347646827
103.jpg,1.4074196122963865,0.5087914151925185,-2.3329165457600176,-0.8889468518847334,-0.781530208175762,-4.639294229036452,-1.205140826300825,-0.7984278780661281,-0.7218139201965751,-0.5645457445159686
104.jpg,1.2439927971258764,0.08073708575938009,-0.8419500311726191,1.2054462370289614,-1.059108534079641,-0.5640666384104879,-1.0805268792585343,-0.2510439427379741,0.5015104417202404,-1.463396500414153
105.jpg,-1.4986690440650774,-1.505120789354248,-1.2909873206679667,-0.9893550679030033,-1.4209784873180573,-1.7028684462190948,-0.4381161628833974,-1.848964746145393,0.6506670010886619,0.5070646274183576
106.jpg,-1.1909977603536923,1.0393211574412995,-0.45717928081766834,0.630618043059427,-0.32473379762901167,0.5330040371224853,-0.1521539626023147,-1.1438330670228918,-0.4932675792288316,-0.9638958714400929
107.jpg,2.266390932242032,-0.7082349545100337,0.4311668251274474,0.9086392841553684,0.748895539143841,0.5431159231207902,-0.9275505549002764,-0.06910371296384024,-0.16367969804377044,-0.31667325194237395
108.jpg,-1.4515972491733227,-1.2990661634607603,0.8272314823426,0.8064433130581362,-1.2004134043231462,-0.9435933372155543,-0.9630776630244977,1.7954791084020219,0.14666217548084992,1.2319038860047762
109.jpg,-1.220439944861413,-0.49054656018096593,0.06211351336135217,1.656174044408973,-1.1343832673020007,0.2616071803602188,-0.46864909930523974,0.6123692059633123,0.48467018501735465,1.3345581506059627
111.jpg,0.3317364149984707,-0.4632287951191279,0.4914919962293388,-0.4516915070732925,-0.9810805511582368,0.11343791449150187,0.25957516339975817,0.20455699463060176,0.6987820202397659,0.7975010833631749
112.jpg,-1.3190259760498666,-0.2578997403609232,1.0666104351439394,1.0173380261331448,-1.273042010366965,0.7878774515773672,0.9403413554080028,-0.10744546686189047,-0.1360135620318861,-0.13014294187436598
117.jpg,-1.2950432555325524,0.984911201145109,0.5112386483990938,1.095563604344904,-0.902306752704475,-0.12828830754430584,-0.61882797544245,-0.33457752652560363,0.14185067356573872,0.7599446450944485
118.jpg,1.0325351919290795,1.2618480987414291,-0.24285707604870987,0.43293805086877346,0.33963723427045894,0.17911634166141527,-0.5664755292767057,-0.1357119593379532,-0.8914193627042162,0.23415450933227872
119.jpg,-1.0562743301295023,0.6091293832224847,0.6509175492786863,-0.20906059302763688,2.7429660786943373,-0.12022387046334845,-0.7764203491371513,0.775034946907106,0.6338267443857761,0.3117711484209811
120.jpg,-0.5242708221572759,-1.308197599058362,-0.32393205222016175,0.9383616343724253,0.4036055290463229,-0.28618364724644846,-0.3122575699005878,-0.06105831243087311,-0.8108267056261167,0.7762191016775628
122.jpg,0.5673827923096633,0.7466302947489956,0.9986071699611071,1.2327136530771154,0.25891600346344323,0.3052675351364079,0.2321028523867106,-1.4906747957614823,-0.1360135620318861,0.9602456491943226
123.jpg,-0.7907334155458483,0.06275300589225404,0.05437522780141053,-1.1743100810657723,-0.11948418967583946,-0.14196345091767515,0.09668633555800807,-0.6598856696011988,1.2509018649986832,0.7361589008575883
124.jpg,0.3898381624537999,0.07481397991989637,-0.634146118255826,1.497370735999409,0.658434032803726,-0.33517528030270305,-0.448311711353984,-0.963448433331601,-1.10432832244785,-0.572057032169713
126.jpg,-1.3921330012369,-0.8745298815154086,-1.200440225991485,-0.9650554888847029,-1.6198201143531972,-1.5493177573951347,-0.1437752025453328,-1.7041305277966565,0.3703970145334822,0.48327888318149737
129.jpg,-1.1717992901082646,-0.7844840389645978,-0.13537359896960768,0.2668614879432702,-0.31404219006318007,-0.49216732587773204,1.6020322435996404,-1.562158427685202,-8.86329300166857e-05,0.43069986960528067
130.jpg,-0.6352401731524446,0.03400831455948517,0.31515118246934426,1.0765222720619883,-0.14220340407295037,1.462078754046451,0.3827785978430356,0.7446025954746525,-0.5570199796040438,-1.2255390580455523
131.jpg,-1.0381090482736228,-0.7769020363695013,-1.4330924125842497,-0.07831740196586998,-0.22422468118398708,-0.3481813174338811,-0.3793898504088739,1.0678747793306442,-0.6087436251914814,-1.3281933226467375
132.jpg,0.6359373411116704,1.150553618576187,-0.9717385247527303,1.1098752852054663,-0.3793486419133463,0.5089678955491111,1.0511520687170415,-0.6544627602775563,-2.463577613466535,-1.4396107561772928
133.jpg,-0.6006275761452601,0.20986798738764806,-0.36335866293875263,0.3581806040654856,0.4161697728147289,0.7990784198827259,-0.781466659863839,0.783149779441002,-0.08669566740200475,0.015075286098041988
134.jpg,-0.7097335301336608,0.7919183185202618,0.42301350780118496,0.17437713918293288,-0.8210483616160764,0.8618568838779579,-0.020961315944517882,0.49168943458280906,0.3427308785215979,0.7549371199919522
135.jpg,-0.9626050349902371,0.8681053064605736,-1.2724722452952333,0.1369751004451336,0.37152151100615904,0.20433800727656723,1.4767887465692644,-0.41239551539751873,-1.4447420829419109,-2.6689581688402706
136.jpg,0.16251920527115826,0.305468436022484,-1.0752102877488432,-0.15564854377332024,1.1895216273099116,0.10496018013608868,0.10249933916712005,-0.6324568499598927,-0.7254225466329075,-0.037503727478174716
137.jpg,1.8341576071687347,0.846600866941451,0.8567952746934011,-0.7218381657226142,1.1852007761582346,0.1943178243425767,4.021888717247527,-1.3015308576304219,0.01554874829409168,-0.08006769084939742
139.jpg,-1.0195350059654886,0.03709579738447274,-1.4153607498962144,-0.3354691801204983,-1.151992669357468,-0.22991176733377924,2.011917394367027,-0.6619748361185945,-1.6672740465157658,-1.2443172771799162
140.jpg,0.2788496390184664,2.0703388481336362,-0.050134430614232874,1.0271847923074782,0.06620657070264183,0.9614488023794526,0.42994767041327797,-0.30475099611355316,-1.7394465752424215,-2.144419914353725
141.jpg,-0.5608853486573246,1.2451908223241448,-0.01091113310567634,-0.4727513505041422,-0.44941248503120995,0.43683001764631246,-0.19339028033146083,-0.30323698705209834,0.5592484647015654,0.18783490213418377
143.jpg,0.07129883350709218,1.6257864628330811,-0.24848692496496777,0.7201195598621524,-0.10780902232760076,0.5245715352411379,0.2339530596218055,-0.17046100379124474,-0.6484385159911418,-1.2242871767699282
144.jpg,0.22819773085142175,1.785458460666721,0.1110327889638742,0.39508874403963307,-0.35926471436802626,1.1889983890357414,0.9183465336275373,-0.4350784428744231,-0.7795519431779,0.2629477786716366
145.jpg,0.4943806669574749,1.8555029036275767,-0.32260523815997494,-0.9485840122894234,2.909069859771964,0.19956744946428953,0.7346001183498088,-0.4160585162733044,-0.6063378742339252,-0.5282411875228662
146.jpg,0.8919155380007343,0.7619293271915334,0.2913656019437307,0.05308552301573034,1.0943350061043806,1.0500954609598234,0.8916495424790999,-0.8035682762064509,-0.5149193378468286,-0.2440641379561693
147.jpg,-0.6201329200800652,0.1395320728436002,-0.19322100285461116,0.3781891025372961,-1.1493653076208303,0.7165517686391597,0.4395621948794455,0.07839597269809238,-0.4692100696532796,-1.507212345061001
148.jpg,0.13637990730743504,0.9625280378889164,-0.8803032324836125,0.15798061371563876,-0.3687478437804798,0.55323460376213,1.1066170844445216,0.01577702175043512,-1.1957468588349478,-1.5710582901178358
150.jpg,-1.0358627654002512,0.794057749422696,-0.14084085273210825,1.2710427347733166,-0.49999303281286916,0.48069264092074926,-0.04176430662195506,-0.691394318817255,-1.549392249595561,0.7023581064157355
151.jpg,-1.0743529330987915,0.0666813513961283,-1.7372983789943794,-1.0667039681678037,-1.1203474965149345,-1.015582955423359,0.357583136357479,0.07424036563034253,-1.3424976672458144,-2.456138351984154
152.jpg,-1.1884116321524927,1.7850401806672473,0.8066881174050591,-0.2021002339659526,-0.0012415123528825693,-0.2528197247713081,-0.5122935515303169,0.3072648775090174,0.2753698517100519,1.3671070637721914
153.jpg,-1.2723063060409887,1.4500331236366713,-0.6569235818069791,-0.33537426410185095,-0.9965300680762806,0.5856459669090096,-0.8437385520540263,0.4655696817338395,-0.312836257412192,0.21788005274916433
154.jpg,-1.1043371398143162,2.0226677790543635,1.5290557238564793,-0.6627157804702768,-0.636515875160585,0.919188240665695,-0.15933891321960972,-0.1866502043505611,0.7288539072092065,0.6472753302882692
155.jpg,-0.15304235785448977,0.3702233288719279,-1.1679083688947238,-0.5089506688231868,0.27768406077314217,0.059130688783463364,0.757725154697984,0.4306408766944084,-1.4784225963476825,-1.750077312532098
156.jpg,-0.05132529138554044,0.439416114786995,0.15154507210454685,0.8590455429641463,0.09372104781950392,0.8168047443096782,-0.4369141888982573,-0.7805001293161543,0.6169864876828903,-0.2002482933093225
157.jpg,-0.0696175882072353,1.912680610328018,-0.3055409192560072,0.09415815214285327,-0.2896603109647218,0.6483603625000068,-0.18408270190981924,0.19580215861599093,-1.3160344067127077,-0.5708051508940889
158.jpg,-0.08559106739639112,-0.5924279578635818,-0.4862380691570778,-0.6216162136305201,0.7601691291911928,0.3453802231045176,1.9418943983089019,-1.0698891147500014,0.13463342069307394,-0.5582863381378468
159.jpg,1.155777096409663,2.243173161125098,-0.38809858897911,-0.522991099004015,2.0414567960990215,0.43185264155320563,2.728766244337108,-0.3166119244600576,-0.8336813397228912,-0.8900348761782642
160.jpg,0.8838105777865095,0.4878510288663321,0.3186163602083044,2.425749411436204,0.8939962883930904,-0.7074287408157617,-1.0402407788342292,-0.6112819249225816,-1.5890871403952211,0.001304592066175775
161.jpg,0.3694377054586605,-0.7706452598807769,0.36190344309879363,2.025465171464806,0.6503072552255507,0.40944406911934283,-0.5089331196818893,0.3032905767537681,-1.0790679373935206,1.086685658032368
162.jpg,0.9992454806390345,1.023773485370242,-0.21826362242991162,1.574725411139935,1.5544359424621816,0.9785387372539084,0.532171386378362,-1.8554473830721878,-0.7049736634936893,-0.7711061549939632
163.jpg,0.8470276061336625,0.7297104477182017,0.11362090356336729,1.149216139695722,1.8098214225761888,1.2605488927946862,0.6196783658855809,-1.3500595436336902,-0.5425854738587129,0.18282737703168608
164.jpg,-1.2555656168956615,1.5266886454734805,0.9575287392495445,0.6523756714806631,-2.549352875900166,-0.12695018697760485,-1.0859757659060785,-0.13015547888002751,-0.5269480926346045,0.9552381240918264
165.jpg,0.25923426966668583,0.43914953770399234,-0.36875638126960525,1.1799081894153942,-0.198848258648422,1.0080806303841447,0.16803262471825336,-0.4414577809100484,-1.4002356902271393,-0.5945908951309491
166.jpg,-0.32795914219370975,0.6794828991401926,1.1593329116457045,-1.4114338475019892,-0.6426186319779904,-0.050372075884024314,0.8043913309290034,1.9250434356335953,1.0969338037151504,0.6835798872813715
167.jpg,0.3550213207755492,0.48021707591211094,1.3778248965768576,-0.09608434883773767,0.13587162155261903,1.0408719981876255,0.7436052567643018,0.4328846316354302,0.8768075910988505,0.5433691844114599
169.jpg,-0.3312824606322868,1.0063725032719795,0.3713348559635823,-1.0427110691333206,0.36103342518382653,0.08470024994697675,-0.478065628778233,-0.4582581111567781,0.8335040738628565,0.7874860331581809
170.jpg,-0.6538795800120036,-0.8296551957730921,0.1596804860597764,-0.7099538690147245,1.6248053857521731,0.40542978926704126,-0.5028945625509549,1.2091841596283417,0.5664657175742301,-0.2716055260199031
172.jpg,-0.2788681275248535,-0.7213027789740114,-1.620988890449827,-0.60739254545987,0.8034083365579947,-1.1971389909276724,-0.6779377199713272,-1.064040802191865,-0.22021484554631793,0.06515053712301054
